date,hs300_benchmark,single_momentum_nav,thr_3%_def_30%_nav,thr_3%_def_50%_nav,thr_3%_def_70%_nav,thr_5%_def_30%_nav,thr_5%_def_50%_nav,thr_5%_def_70%_nav,thr_8%_def_30%_nav,thr_8%_def_50%_nav,thr_8%_def_70%_nav
2023-06-05,1.7207018418604412,3.549269420407712,3.074360639603925,3.146709706707524,3.2171371562724853,3.0556951598713935,3.2477768026809484,3.443997937019726,2.450912675795213,2.46426651652547,2.46878836321422
2023-06-06,1.7041437227059975,3.553762166509494,3.078252235350259,3.1506928835514576,3.2212094817867545,3.059563128428193,3.2518879125577596,3.4483574280792446,2.4540150969038144,2.4673858412299325,2.4719134117752506
2023-06-07,1.6987735218991509,3.56724040481484,3.089927022589261,3.1626424140832583,3.2334264583295615,3.0711670340985906,3.2642212421881935,3.4614359012578007,2.4633223602296193,2.4767438153433203,2.4812885574583428
2023-06-08,1.713094057384075,3.486370974982765,3.0198782991552475,3.0909452308924537,3.16012459907272,3.001543600076204,3.1902212644055896,3.382965062186465,2.4074787802747917,2.420595970662993,2.4250376833597906
2023-06-09,1.7202543251265372,3.54477667430593,3.0704690438575906,3.14272652986359,3.2130648307582166,3.051827191314594,3.2436656928041367,3.439638445960207,2.4478102546866114,2.461147191821007,2.465663314653189
2023-06-12,1.7220443920621527,3.5852113892219672,3.105493405574597,3.178575121458992,3.2497157603866373,3.086638908325787,3.2806656816954387,3.4788738654958746,2.475732044664025,2.4892211141611704,2.493788751702465
2023-06-13,1.7350223773453657,3.6660808190540415,3.1755421290086105,3.2502723046497963,3.3230176196434784,3.156262342348173,3.354665659478042,3.55734470456721,2.5315756246188528,2.5453689588414976,2.5500396258010167
2023-06-14,1.7350223773453657,3.6705735651558236,3.1794337247549445,3.25425548149373,3.3270899451577476,3.160130310904972,3.3587767693548534,3.561704195626729,2.5346780457274543,2.5484882835459604,2.5531646743620473
2023-06-15,1.7641109650491187,3.6930372956647335,3.1988917034866153,3.274171365713398,3.3474515727290926,3.1794701536889685,3.37933231873891,3.5835016509243225,2.550190151270462,2.5640849070682736,2.5687899171672006
2023-06-16,1.7806690842035624,3.7289792644789888,3.230024469457288,3.3060367804648667,3.380030176843244,3.210413902143362,3.412221197753401,3.6183775794004718,2.5750095201392744,2.5890395047039747,2.5937903056554457
2023-06-19,1.7672435821864458,3.7110082800718605,3.214458086471951,3.290104073089132,3.363740874786168,3.1949420279161647,3.3957767582461553,3.6009396151623965,2.562599835704868,2.5765622058861237,2.5812901114113225
2023-06-20,1.7641109650491187,3.7065155339700784,3.210566490725617,3.2861208962451984,3.3596685492718987,3.1910740593593654,3.391665648369344,3.5965801241028776,2.5594974145962666,2.573442881181661,2.578165062850292
2023-06-21,1.739497544684405,3.719993772275424,3.2222412779646192,3.298070426776999,3.371885525814706,3.202677965029763,3.403998977999778,3.6096585972814337,2.568804677922071,2.5828008552950488,2.587540208533384
2023-06-26,1.719806808392634,3.693037295664733,3.198891703486615,3.2741713657133977,3.347451572729092,3.179470153688968,3.3793323187389106,3.583501650924322,2.550190151270462,2.564084907068273,2.5687899171672
2023-06-27,1.7314422434741348,3.639973471456587,3.15608415027694,3.2303564204301285,3.302655992072134,3.136922499564177,3.3341101100939863,3.535547249269617,2.5160635190758454,2.5297723353191848,2.534414382995863
2023-06-28,1.7350223773453655,3.6229364798346593,3.198891703486615,3.2741713657133973,3.347451572729092,3.179470153688968,3.3793323187389106,3.583501650924322,2.550190151270462,2.564084907068273,2.5687899171671997
2023-06-29,1.7269670761350955,3.64938127165827,3.2222412779646197,3.298070426776999,3.3718855258147062,3.2026779650297637,3.403998977999779,3.609658597281434,2.5688046779220715,2.582800855295049,2.587540208533384
2023-06-30,1.737259961014885,3.64938127165827,3.2222412779646197,3.298070426776999,3.3718855258147062,3.2026779650297637,3.403998977999779,3.609658597281434,2.5688046779220715,2.582800855295049,2.587540208533384
2023-07-03,1.7573982140405595,3.7117777579660793,3.280615214159631,3.357818079436003,3.432970408528741,3.2606974933817523,3.4656656261519494,3.675050963174214,2.6153409945510946,2.6295907258619886,2.634415936948844
2023-07-04,1.7605308311778867,3.643041132818559,3.257265639681626,3.3339190183724012,3.408536455443127,3.2374896820409567,3.440998966891081,3.648894016817102,2.5967264678994852,2.6108747776352126,2.6156656455826597
2023-07-05,1.7484478793624818,3.652085425601128,3.2611572354279605,3.337902195216335,3.412608780957396,3.241357650597756,3.4451100767678926,3.6532535078766206,2.5998288890080867,2.6139941023396753,2.6187906941436903
2023-07-06,1.735917410813173,3.6484677084881003,3.2650488311742945,3.3418853720602684,3.416681106471665,3.245225619154555,3.449221186644704,3.657612998936139,2.5977820312812643,2.6114354767865606,2.615725887473665
2023-07-07,1.7309947267402306,3.6285702643664495,3.249482448188958,3.325952664684534,3.400391804414589,3.229753744927358,3.4327767471374586,3.6401750346980646,2.596710780959086,2.609640675771587,2.6132090378224877
2023-07-10,1.7381549944826928,3.6321879814794773,3.2222412779646192,3.298070426776999,3.3718855258147062,3.2026779650297637,3.4039989779997795,3.609658597281434,2.598676632204134,2.612933408902292,2.6178251675750075
2023-07-11,1.749790429564194,3.6484677084881,3.2378076609499558,3.3140031341527334,3.388174827871782,3.2181498392569607,3.4204434175070246,3.6270965615195085,2.5993902276180116,2.614129259432682,2.6195024926251693
2023-07-12,1.7412876116200198,3.7081600408530515,3.24169925669629,3.317986310996667,3.392247153386051,3.22201780781376,3.4245545273838363,3.6314560525790274,2.5988553736617117,2.6132327816345233,2.618244843966159
2023-07-13,1.7694811658559648,3.681027162505347,3.296181597144966,3.373750786811736,3.4492597105858156,3.2761693676089485,3.4821100656591937,3.6924889274122874,2.6054550750224177,2.6242931354346233,2.633759037848274
2023-07-14,1.768586132388157,3.6828360210618607,3.307856384383969,3.3857003173435367,3.4614766871286227,3.2877732732793463,3.4944433952896277,3.7055674005908434,2.6019086298204814,2.6183396573596807,2.6253941044249807
2023-07-17,1.7560556638388485,3.7190131921921346,3.323422767369305,3.401633024719271,3.4777659891856985,3.303245147506543,3.510887834796873,3.723005364828918,2.6051106140048548,2.6237099984982946,2.632932838635499
2023-07-18,1.7533705634354255,3.7244397678616754,3.3584471290863114,3.4374816163146726,3.5144169188141188,3.3380568645177355,3.5478878236881743,3.762240784364585,2.630853774106866,2.649371817807377,2.6584187960874175
2023-07-19,1.7524755299676174,3.8094561200178183,3.409037873788655,3.4892629152858095,3.5673571504996158,3.3883404557561256,3.601332252086722,3.8189141681383276,2.6704842481084756,2.689281242641092,2.698464502169847
2023-07-20,1.7399450614183083,3.836588998365524,3.36623032057898,3.4454479700025407,3.5225615698426576,3.3457928016313345,3.5561100434417976,3.770959766483623,2.6369507701071138,2.6555117293202564,2.6645796739462533
2023-07-21,1.7408400948861165,3.8040295443482783,3.3117479801303027,3.3896834941874703,3.465549012642892,3.291641241836145,3.498554505166439,3.709926891650362,2.6322301061477646,2.648474251941175,2.6552271870630952
2023-07-24,1.7332323104097505,3.811264978574333,3.3195311716229705,3.397649847875337,3.4736936636714293,3.2870639127276724,3.491612687144945,3.7003638073531593,2.63027943034487,2.6452030620948515,2.6506358442963345
2023-07-25,1.7833541846069856,3.881810462278366,3.3156395758766366,3.3936666710314034,3.46962133815716,3.2821799366304183,3.4829661901709255,3.687534990911638,2.6263713159278788,2.638652581751978,2.6414463368667613
2023-07-26,1.7793265340018507,3.9089433406260716,3.311385053609454,3.387540511396632,3.461547195897205,3.2791163838431046,3.477548651418949,3.679506055168807,2.6239198881205135,2.634548320661249,2.6356950686187015
2023-07-27,1.7775364670662352,3.9541648045389133,3.336357511138743,3.4127457564722077,3.4869541011149603,3.2811983624995125,3.481228597081827,3.6849571752505383,2.6255858690018594,2.637336202482055,2.639599802053692
2023-07-28,1.8204980735210083,3.9089433406260716,3.324732572075542,3.400854656275441,3.4748044352574174,3.297829568560757,3.510637075198675,3.728538506151073,2.638894012794055,2.659615705776518,2.670817877854116
2023-07-31,1.8276583412634704,3.8908547550609343,3.3344713904946306,3.410816451773026,3.484982844709366,3.3039937359786276,3.5215736392958665,3.7448000448071834,2.643826524967502,2.667901112959622,2.6824663047357227
2023-08-01,1.8196030400532008,3.930649643304236,3.3197748956295716,3.395783470349933,3.46962297908626,3.2872934391391486,3.5034229624299615,3.725125998714778,2.643826524967502,2.667901112959622,2.6824663047357227
2023-08-02,1.8066250547699882,3.939693936086804,3.270658272116212,3.345542287290912,3.418289328174738,3.2386573841943704,3.451589235125057,3.6700121379950126,2.635641303527974,2.6541348533468274,2.6630883231741644
2023-08-03,1.8227356571905282,3.8944724721739625,3.217228615395527,3.2908893211041295,3.362447962253564,3.238577211382795,3.452596998405386,3.6722457556013333,2.6372902970442587,2.656902460076074,2.6669760433539804
2023-08-04,1.8321335086025097,3.934267360417263,3.230582523318894,3.304548976115812,3.376404639211545,3.2531590782185003,3.467795460934949,3.6880420023144955,2.638113592662483,2.6582848234788186,2.6689186897955492
2023-08-07,1.8182604898514885,3.8908547550609343,3.2061203693807188,3.279526744005506,3.3508383119483396,3.22852597332725,3.441537117190692,3.6601159392779166,2.6307093237433676,2.6458500192109864,2.6514403241555162
2023-08-08,1.8115477388429306,3.8745750280523112,3.1942838432816028,3.2674192123392296,3.3384675084338866,3.230490089280614,3.4461730807522803,3.6677494509646222,2.6340218643398967,2.651402695012059,2.6592304950974213
2023-08-09,1.8079676049716993,3.9559736630954268,3.18520271461059,3.253027801255205,3.3185508287380783,3.22340123955492,3.433569521940752,3.648969960567834,2.628241879057646,2.641705819951931,2.6456147903680822
2023-08-10,1.810205188641219,3.9614002387649676,3.187071853060012,3.2546110353923883,3.319833686846193,3.22340123955492,3.433569521940752,3.648969960567834,2.628241879057646,2.641705819951931,2.6456147903680822
2023-08-11,1.7676910989203498,3.9903419756691867,3.112220968995562,3.1781739406180307,3.241864786907902,3.213222077745799,3.4154981034042216,3.6220828134899654,2.6199421678606214,2.627802105110079,2.6261207866495804
2023-08-14,1.755608147104945,4.013857136903864,3.1082127925835663,3.1724118098326066,3.2342849966448015,3.2111710849302164,3.411864594783579,3.6166882220656182,2.618269864349221,2.625006570955706,2.6222095429247827
2023-08-15,1.7538180801693295,4.046416590921111,3.114177380032021,3.1825581162606427,3.248766869764107,3.2173332469268843,3.422776741675211,3.632882348433076,2.6232942628095928,2.633402114359616,2.6339507796841475
2023-08-16,1.740392578152213,4.04099001525157,3.1092290049578177,3.1741297314188506,3.236721653615617,3.2122209589285897,3.4137121846262826,3.619412975319182,2.619125892688603,2.626428062149977,2.6241850723442166
2023-08-17,1.7462102956929635,4.106108923286063,3.10823564105847,3.172439566492642,3.2343087620740496,3.2111946902516153,3.4118944465088026,3.616714797382308,2.618289111253239,2.6250295381552213,2.6222288108419356
2023-08-18,1.723834458997769,4.153139245755418,3.100522710058335,3.1648838841988853,3.2269284694574796,3.2032262715298363,3.403768463360082,3.6084619014843167,2.611791958017256,2.6187776021336453,2.616245208979755
2023-08-21,1.7005635888347668,4.238155597911561,3.109332654931385,3.173876707395743,3.236097588533102,3.2123280422656335,3.413440062418379,3.6187151243765237,2.619213204472043,2.6262186978671904,2.6236791090736715
2023-08-22,1.710856473714556,4.1097266403990895,3.1044283447501053,3.1688705927153085,3.230993333661599,3.207261278792029,3.408056087556521,3.6130073718144162,2.615081953360889,2.622076397081911,2.6195408139489498
2023-08-23,1.6862430533498425,4.106108923286063,3.0914470886461025,3.1556198695043682,3.217482842428804,3.193850023826889,3.393805203343267,3.5978994779316382,2.604146913218332,2.611112109472457,2.608587128953042
2023-08-24,1.6965359382296314,4.135050660190282,3.078277984967099,3.142177399346735,3.2037768452299593,3.1802446989117588,3.3793480991756706,3.582572962583687,2.5930536356327374,2.5999891611892947,2.5974749367104306
2023-08-25,1.6934033210923043,4.221875870902939,3.074985709047348,3.1388167818073267,3.2003503459302483,3.176843367682976,3.3757338231337712,3.5787413337466987,2.590280316236339,2.597208424118504,2.5946968886497777
2023-08-28,1.717121707989211,4.263479617702753,3.111200744164608,3.175783574740818,3.2380418382270717,3.2142580111995853,3.415490859594662,3.620889250953566,2.620786829596724,2.627796531897202,2.6252554173169593
2023-08-29,1.7269670761350961,4.290612496050458,3.1144930200843577,3.1791441922802255,3.241468337526782,3.217659342428367,3.41910513563656,3.624720879790553,2.6235601489931217,2.6305772689679916,2.6280334653776114
2023-08-30,1.7265195594011922,4.28156820326789,3.121838114223835,3.186641757124548,3.2491128851098825,3.2252477398421666,3.427168614646489,3.633269274639956,2.629747446941991,2.6367811158082763,2.6342313130145834
2023-08-31,1.718016741457018,4.290612496050458,3.1243004858272365,3.191893719272227,3.257260462038253,3.227791676509586,3.432816993475893,3.6423801741264823,2.6318216785967214,2.641126842647818,2.640836993712311
2023-09-01,1.7283096263368074,4.245391032137616,3.11973211752785,3.1875453500415163,3.2531484062655998,3.2230719828569168,3.428140410512318,3.6377819325686542,2.627973415351659,2.6375287921777693,2.6375031279895076
2023-09-04,1.7542655969032328,4.167610114207527,3.1221833311525127,3.1927826276473077,3.2612829911810146,3.225604391942062,3.433772996414586,3.6468783039414596,2.6300382478431312,2.64186236831896,2.6440982753605837
2023-09-05,1.7421826450878275,4.21283157812037,3.1224758712773273,3.1934012027103202,3.2622411106714106,3.22590662234026,3.4344382613559685,3.647949705960713,2.630284675306123,2.6423742071666165,2.644875074583158
2023-09-06,1.7377074777487889,4.277950486154862,3.120397914841251,3.191276046630433,3.2600701427628005,3.223759834437194,3.432152699070239,3.6455220553134455,2.628534264031518,2.640615750507011,2.6431149536373395
2023-09-07,1.7139890908518831,4.283377061824402,3.119098052655924,3.190124123486964,3.259074649046587,3.222416914842411,3.4309138290796115,3.644408860155225,2.6274392971760414,2.639662593728478,2.6423078531111694
2023-09-08,1.7045912394399017,4.2037872853378,3.1257462190203777,3.201456713623685,3.2752831908180444,3.2292852990303524,3.443101800053251,3.662533806528999,2.633039523031479,2.6490397255001596,2.6554489934108343
2023-09-11,1.7171217079892105,4.245391032137615,3.127606782245985,3.2046327619506925,3.2798321952497362,3.2312074926607277,3.446517575648542,3.667620659038067,2.634606808461855,2.6516677411008542,2.659137117012794
2023-09-12,1.7148841243196908,4.198360709668259,3.1278132249378827,3.2049853068089935,3.2803373399222724,3.231420773683346,3.446896730497349,3.6681855291065664,2.634780709901358,2.651959453723638,2.6595466650836213
2023-09-13,1.7036962059720935,4.131432943077253,3.130083744876795,3.208862873722203,3.2858935646291365,3.2337665036774403,3.4510669751118974,3.6743986898135885,2.6366933311821925,2.655167939644333,2.6640513965664954
2023-09-14,1.7023536557703818,4.1056169137586895,3.1372959194041607,3.22118569581791,3.3035596590626266,3.2412175785707062,3.4643199204848307,3.694153521479253,2.6427686614383723,2.665364437108405,2.678374253537283
2023-09-15,1.6947458712940158,4.062211101491887,3.128277560053957,3.2057531859511865,3.281401636959158,3.2319004897124457,3.447722568949407,3.669375662493722,2.635171852568384,2.6525948339689482,2.6604095481781918
2023-09-18,1.7005635888347663,4.030693946394106,3.1233251417530803,3.1972947342732154,3.269280364421578,3.226784024557228,3.438625675627641,3.65582124052145,2.631000076548487,2.645595903008608,2.650582177815528
