date,hs300_benchmark_nav,baseline_nav,vg60_nav,vg50_nav,top2_gap05_cap70_nav,vg50_top2_gap05_cap70_nav,leader_margin05_nav,combo_vg60_top2_leader_nav
2025-05-14,1.8484255552312563,12.920399885374168,12.971211823200441,12.983496603772064,13.085344069680765,13.149246292307678,10.758435487406645,11.198051439045516
2025-05-15,1.832888727325728,12.859460588593373,12.910032871007534,12.922259710192218,13.023626810709256,13.087227637362039,10.707693134315372,11.145235629468052
2025-05-16,1.8228354857397975,12.881367676478545,12.932026112695796,12.944273781248768,13.045813568478783,13.109522744069645,10.72593451955271,11.164222402261016
2025-05-19,1.8200936925799984,12.760878693110126,12.811063283410379,12.823196390437769,12.923786400746415,12.986899657177839,10.625606900747371,11.059795151899733
2025-05-20,1.8292330031126625,12.879428899200711,12.930079710806387,12.942325535960265,13.043850040416183,13.107549627126025,10.724320156959207,11.162542072868842
2025-05-21,1.8365444515387939,13.035457222869441,13.08672164562893,13.099115823290179,13.201870250156906,13.266341527895172,10.854240335072149,11.297771106791261
2025-05-22,1.8356305204855277,12.921982078383092,12.972800238485261,12.985086523413877,13.086946461254561,13.150856509153973,10.75975293280819,11.199422718484046
2025-05-23,1.8223785202131648,12.739017592291914,12.789116209641989,12.801228531025826,12.903583401239827,12.96659799640829,10.618021829412253,11.05024235100282
2025-05-26,1.8127822441538681,12.783250292265151,12.833522863147692,12.845677241203001,12.933006035620652,12.996164316100135,10.477613549648012,10.946283969513328
2025-05-27,1.8031859680945712,12.882773867204932,12.933437833535521,12.945686839101642,13.03369552897756,13.09734552617358,10.559186665518975,11.03150590353203
2025-05-28,1.8013581059880381,13.026530142117947,13.07775945742905,13.090145147177452,13.17913590827087,13.24349616294633,10.677014499554808,11.154604252670156
2025-05-29,1.8123252786272348,13.225577291997505,13.277589398204704,13.290164342974728,13.380514894984685,13.445858583093216,10.84016073129673,11.325048120707558
2025-05-30,1.8091265199408026,12.960181092158088,13.011149477170495,13.02347208191169,13.112009579366262,13.176042022897365,10.622632422307497,11.097789629991018
2025-06-03,1.808212588887536,13.004413792131327,13.0555561306762,13.067920792088866,13.15676046530267,13.221011449596677,10.658887140472372,11.135666045110444
2025-06-04,1.8159810028403005,13.103937367071108,13.155471101064029,13.167930389987506,13.257449958659578,13.322192659670122,10.740460256343335,11.220887979129147
2025-06-05,1.8205506581066324,13.059704667097872,13.111064447558327,13.123481679810332,13.212699072723174,13.277223232970814,10.704205538178464,11.183011564009725
2025-06-06,1.8214645891598988,13.01547196712464,13.06665779405263,13.079032969633163,13.167948186786774,13.232253806271508,10.667950820013594,11.145135148890304
2025-06-09,1.8255772788995979,13.059704667097874,13.111064447558329,13.123481679810334,13.212699072723176,13.277223232970815,10.704205538178465,11.183011564009727
2025-06-10,1.8150670717870343,13.070762842091185,13.122166110934756,13.134593857354629,13.223886794207278,13.288465589645645,10.713269217719684,11.192480667789583
2025-06-11,1.829689968639296,13.11499554206442,13.166572764440456,13.1790425675318,13.26863768014368,13.333435016344952,10.749523935884556,11.230357082909006
2025-06-12,1.8306038996925624,13.070762842091183,13.122166110934753,13.134593857354625,13.223886794207274,13.288465589645641,10.713269217719683,11.19248066778958
2025-06-13,1.8187227960000996,12.91537226126771,12.966164427002889,12.978444427284465,13.066675813140543,13.130486869415305,10.585905486438536,11.05941987456467
2025-06-16,1.8232924512664315,12.956732166562693,13.007686988017122,13.02000631350268,13.108520249616639,13.172535653020613,10.619805558346938,11.094836318580086
2025-06-17,1.8228354857397981,12.999969628001304,13.051094489022766,13.06345492490204,13.152264237801619,13.216493264787571,10.655244543070229,11.131860511974336
2025-06-18,1.824206382319698,12.937507311470366,12.988386527513947,13.000687573911518,13.089070175397767,13.15299059444625,10.604048172893314,11.078374095099985
2025-06-19,1.8097211369682864,13.000045111163274,13.051170269036675,13.063530776685713,13.152340605248632,13.216570005174692,10.655306411795518,11.131925148127658
2025-06-20,1.8120574668636753,12.942835543272274,12.993735713604071,13.00604182611098,13.094460827421138,13.158407571696063,10.608415384083502,11.082936654466781
2025-06-23,1.8181319245916865,12.971438722464926,13.022451380256527,13.034784688808696,13.12339909278236,13.187487156954242,10.640371880130232,11.116322585217194
2025-06-24,1.839158893650187,12.969774890190475,13.020781004644189,13.033112731216344,13.121715768717216,13.185795612383119,10.527022382025741,10.99790289086845
2025-06-25,1.8695311822902436,12.822429811811967,12.872856463630777,12.885048093768438,12.972644543135308,13.03599639809922,10.407428560922103,10.872959560920615
2025-06-26,1.8625221926040767,12.85355703422357,12.904106099783744,12.916327325839529,13.004136420875117,13.067642066291274,10.432693222012334,10.899354326615754
2025-06-27,1.851775075085287,13.04512885659312,13.096431314897625,13.1088346883964,13.197952506636918,13.262404652091215,10.588184036534875,11.06180034567816
2025-06-30,1.8606531286877657,13.187010597227102,13.238871032548397,13.251409307912924,13.343499619173485,13.408662543338567,10.714057553053122,11.191625270231658
2025-07-01,1.8634567245622322,13.109351366793186,13.160906392373029,13.173370828954415,13.286484673773785,13.35136916569325,10.562802012145195,11.07933277937366
2025-07-02,1.8653257884785432,12.945654991765592,12.99656625011655,13.008875043369136,13.120576436432177,13.184650716173667,10.430904380359824,10.940985231660358
2025-07-03,1.8760729059973322,13.232123648063881,13.284161499065387,13.296742668143374,13.410915851779992,13.476408002832937,10.661725235984223,11.183093440158638
2025-07-04,1.8840164276416551,13.204840918892616,13.256771475355974,13.26932670387916,13.383264478889723,13.448621594579674,10.639742297353328,11.160035515539754
2025-07-07,1.8756056400182548,13.041144543865022,13.092431333099496,13.104830918293882,13.217356241548115,13.281903145060092,10.507844665567957,11.021687967826452
2025-07-08,1.8914926833068992,13.354895929334576,13.407416605757748,13.420114507332332,13.535347029786196,13.601446839972624,10.760648459823253,11.286854100943614
2025-07-09,1.8900908853696654,13.409461387677107,13.462196653176573,13.474946435860758,13.590649775566732,13.65701965647915,10.804614337085043,11.332969950181381
2025-07-10,1.8994362049512217,13.464026846019637,13.516976700595398,13.529778364389184,13.645952521347267,13.712592472985678,10.848580214346834,11.379085799419148
2025-07-11,1.9059779286583103,13.545875033533434,13.599146771723637,13.612026257181823,13.72890664001807,13.795951697745469,10.91452903023952,11.448259573275799
2025-07-14,1.905510662679233,13.491309575190902,13.54436672430481,13.557194328653397,13.673603894237536,13.740378881238941,10.870563152977729,11.40214372403803
2025-07-15,1.905510662679233,13.777778231489194,13.83196197325365,13.845061953427637,13.963943309585352,14.032136167898212,11.10138400860213,11.644251932536312
2025-07-16,1.901305268867533,13.723212773146662,13.777181925834823,13.790230024899211,13.908640563804816,13.976563351391684,11.05741813134034,11.598136083298543
2025-07-17,1.9167250461771002,13.996040064859319,14.051082162928955,14.064389667541343,14.185154292707496,14.254427433924322,11.277247517649293,11.828715329487382
2025-07-18,1.9307430255494336,14.05060552320185,14.105862210347782,14.119221596069771,14.240457038488033,14.310000250430852,11.321213394911085,11.87483117872515
2025-07-21,1.9424246750263783,14.159736439886913,14.215422305185433,14.228885453126622,14.351062530049104,14.421145883443906,11.409145149434666,11.967062877200684
2025-07-22,1.962984378105801,14.227943262815076,14.283897364458964,14.297425363787154,14.420190962274773,14.490611904077063,11.464102496011904,12.024707688747892
2025-07-23,1.9620498461476457,14.227943262815076,14.283897364458964,14.297425363787154,14.420190962274773,14.490611904077063,11.464102496011904,12.024707688747892
2025-07-24,1.974198761603668,14.428522613754726,14.48526553196773,14.498984243141942,14.623480537599283,14.694894243186074,11.625718422873614,12.194226783594976
2025-07-25,1.963918910063957,14.378028901327953,14.434573243382385,14.448243944883297,14.572304555088076,14.643468342979913,11.585033336914806,12.15155215938288
2025-07-28,1.9690588358338132,14.521872911176207,14.578982947245525,14.592790416347533,14.718092182468645,14.789967923624493,11.700935013065534,12.273121534467695
2025-07-29,1.9788714213944467,14.803002242815321,14.861217873622195,14.87529264189312,15.003020128303778,15.076287313882517,11.927453731408276,12.510717227200628
2025-07-30,1.977469623457213,14.643616031389305,14.701204845508059,14.715128068575206,14.841480293412568,14.913958599888293,11.799028994924097,12.376012402574021
2025-07-31,1.9414901430682232,14.329393729483066,14.385746804444384,14.399371263381637,14.523012225723843,14.59393529473293,11.5458457618281,12.110448275706649
2025-08-01,1.9312102915285119,14.288452604541684,14.344644670717399,14.358230202629116,14.481517905078915,14.552238336747976,11.512857631080017,12.075846994918914
2025-08-04,1.94008834513099,14.356687812777318,14.413148226929039,14.426798637216649,14.550675106153792,14.621733266722895,11.567837848993484,12.133515796231803
2025-08-05,1.9545735904824013,14.42492302101295,14.481651783140677,14.495367071804178,14.619832307228664,14.691228196697812,11.62281806690695,12.19118459754469
2025-08-06,1.9597135162522568,14.506805270895711,14.563856050594646,14.577649193309217,14.702820948518516,14.774622112667716,11.68879432840311,12.260387159120159
2025-08-07,1.959246250273179,14.383981896071571,14.440549649413695,14.454226011051661,14.578337986583742,14.649531238712862,11.589829936158871,12.15658331675696
2025-08-08,1.954573590482401,14.356687812777317,14.413148226929039,14.426798637216647,14.550675106153792,14.621733266722893,11.567837848993484,12.133515796231803
2025-08-11,1.9634516440848793,14.67056977066123,14.728264585502579,14.74221343631929,14.868798231098216,14.941409944607518,11.82074685139543,12.39879228227109
2025-08-12,1.9756005595409019,14.875275395368131,14.9337752541375,14.947918740081885,15.076269834322844,15.149894734532275,11.985687505135832,12.571798686209757
2025-08-13,1.9919548688086246,15.462098186194579,15.522905837557602,15.537607277534656,15.67102176356677,15.747551132316575,12.45851737919165,13.0677503775006
2025-08-14,1.98868400695508,15.36656889466469,15.427000858861303,15.44161146911211,15.574201682061942,15.650258230351687,12.381545074112793,12.987014055662554
2025-08-15,2.0069073801391135,15.789627185725621,15.851722907373473,15.866735763554807,16.00297632872617,16.081126796196184,12.72242242517629,13.344560623802465
2025-08-18,2.021859891469603,16.22633251843368,16.29014566712797,16.305573744915012,16.445582415605376,16.525894348035667,13.074295819822481,13.713640952204955
2025-08-19,2.0115800399298913,16.239979560080805,16.3038463783703,16.319287431832517,16.45941385582035,16.53979333403065,13.085291863405175,13.725174712467533
2025-08-20,2.039148732695481,16.303648468181315,16.36776567660026,16.383267266777455,16.5239430569993,16.604637663291655,13.136592805135876,13.778984317596567
2025-08-21,2.04569045640257,16.229885289966674,16.293712410612905,16.309143866392816,16.44918319211993,16.529512708927157,13.07715844980679,13.716643567437533
2025-08-22,2.0928843202894263,16.787955926557355,16.853977766464652,16.86993983858576,17.01479446856549,17.09788614565794,13.52682140247057,14.188295453498586
2025-08-25,2.1330691944901163,17.211790200474056,17.27947884953323,17.295843905393234,17.444355583151115,17.529545020136613,13.868323998295686,14.546497841446023
2025-08-26,2.1218548109922493,17.108143671988085,17.175424711297712,17.191691219522134,17.33930858473844,17.423985025149825,13.784811265360885,14.458901258793452
2025-08-27,2.091015256373115,16.96018757756436,17.026886751301898,17.04301258213473,17.189353310373622,17.27329744483451,13.665596295210124,14.333856566574031
2025-08-28,2.1302655986156496,17.62570306411635,17.695019504488446,17.711778110761035,17.86386122955492,17.95109932059697,14.201832461575448,14.896315176388532
2025-08-29,2.1498907697369165,17.99109752309167,18.061850946892783,18.07895697203711,18.234192891528295,18.323239495681136,14.496247434406811,15.205127313118762
2025-09-01,2.1568997594230837,18.30998832268437,18.38199584540084,18.399405073505914,18.557392537555653,18.648017485818013,14.753192288911562,15.47463700815353
2025-09-02,2.1447508439670613,18.1855778182938,18.25709607296361,18.27438701094138,18.43130100078986,18.521310181563727,14.652949074023184,15.369491807538619
2025-09-03,2.125592938824872,18.31650505815545,18.38853820917759,18.40595363342721,18.563997327032798,18.654654529756737,14.758443119758992,15.480144609475603
2025-09-04,2.0821372027706375,17.578558912472424,17.64768994947284,17.664403730851202,17.816080067028317,17.9030848189645,14.163846269435783,14.856471424394257
2025-09-05,2.127929268720261,18.71124078751489,18.78482631211029,18.802617053057688,18.964066718079113,19.056677657988462,15.076499691719151,15.813754441351811
2025-09-08,2.1283965346993385,18.627506143127807,18.700762365257166,18.718473490887572,18.87920065276554,18.971397149602527,15.009030871525763,15.74298633358128
2025-09-09,2.115780353264238,18.526262947277253,18.59912101122122,18.61673587431669,18.776589460773263,18.868284856286525,14.927454613256028,15.657420920992147
2025-09-10,2.1204530130550157,18.687482320410307,18.760974410300587,18.778742561579115,18.939987227017724,19.032480574833937,15.057356411695901,15.79367503726732
2025-09-11,2.1774594625025063,19.626019182519013,19.70320224769707,19.721862764499242,19.891205581402975,19.988344200044704,15.813578346571031,16.586876922705464
2025-09-12,2.1592360893184726,19.603658028373623,19.680753154046382,19.699392409751805,19.868542283766967,19.965570226290186,15.795560945298295,16.567978453881505
2025-09-15,2.1629742171510937,19.625604285901147,19.70278571941909,19.72144584173549,19.890785078709875,19.987921643828475,15.813244045452127,16.586526273953304
2025-09-16,2.158768823339394,19.669598850481712,19.74695330101925,19.765655253586807,19.935374097012463,20.032728412414063,15.848692471714632,16.623708160976822
2025-09-17,2.174188600648961,19.760349749844316,19.838061095609323,19.85684933458405,20.027351220805688,20.125154706103768,15.92181460839177,16.70040603762483
2025-09-18,2.1466199078833714,19.66720404697641,19.74454907949222,19.763248755068673,19.932946934967624,20.030289397333604,15.846762869358514,16.62168419928458
