date,current_default_nav,probe_50_d1_nav,probe_50_d2_nav,probe_50_d3_nav,probe_60_d1_nav,probe_60_d2_nav,probe_60_d3_nav,probe_70_d1_nav,probe_70_d2_nav,probe_70_d3_nav
2018-09-04,1.6687721865650542,1.5834317171639163,1.5079911408621758,1.4967985397393293,1.6004664139460876,1.5393159314266456,1.530331241557112,1.6175206912688198,1.57105683682218,1.564298651872577
2018-09-05,1.663985117756778,1.5784947351404353,1.5058282161047716,1.4946516686266795,1.5955561132029905,1.536666506415584,1.52769728072827,1.6126387112914486,1.5679021042181194,1.5611574899210257
2018-09-06,1.625688567290569,1.5421657423869155,1.4708038474500378,1.4774519946493874,1.558834453520528,1.500999928623753,1.5066013458965792,1.5755238963020022,1.5315871279035802,1.5360065061938746
2018-09-07,1.6286669300040773,1.544991086082867,1.473498451709592,1.4805291517591093,1.5616903353335099,1.5037498539848215,1.509663677639477,1.5784103542136843,1.5343930909188948,1.5390515967982634
2018-09-10,1.6280154632320758,1.544373089648434,1.4729090523289081,1.4799369400984057,1.5610656591993766,1.5031483540432278,1.5090598121684213,1.577778990071999,1.5337793336825272,1.538435976159544
2018-09-11,1.6280154632320758,1.544373089648434,1.4729090523289081,1.4799369400984057,1.5610656591993766,1.5031483540432278,1.5090598121684213,1.577778990071999,1.5337793336825272,1.538435976159544
2018-09-12,1.6268711163628293,1.5432875357639648,1.4718737311659438,1.4788966789692384,1.5599683719560193,1.5020917774001858,1.5079990803077226,1.576669954876432,1.5327012262454331,1.5373545955261199
2018-09-13,1.632296074992611,1.5484337768836025,1.4767818360671416,1.4838282025671656,1.5651702369326066,1.5071006472907211,1.5130276486694916,1.5819275128919355,1.5378121662950581,1.5424810526843733
2018-09-14,1.6352526867510881,1.5512384871209766,1.4794567616569991,1.48651589138691,1.5680052622674279,1.5098304899726063,1.5157682270519872,1.5847928910284945,1.5405976373887247,1.5452749806288582
2018-09-17,1.6283570428912943,1.5446971200066109,1.4732180885656743,1.4802474508810615,1.5613931918843724,1.5034637348944084,1.5093764333234547,1.57811002943982,1.5341011413274468,1.5387587608310256
2018-09-18,1.6303293148584603,1.5465680627711913,1.4750024556676464,1.482040331972212,1.5632843569918782,1.5052847356331147,1.5112045955439828,1.5800214420417154,1.5359592502041493,1.5406225110333949
2018-09-19,1.631315152690574,1.547503251320108,1.4758943694730386,1.4829365014851201,1.564229653655214,1.5061949607189093,1.5121184002880756,1.5809768593914002,1.5368880237492462,1.541554104388517
2018-09-20,1.6327936860615924,1.548905822242754,1.4772320380858537,1.484280552694925,1.5656473844591308,1.5075600921032464,1.5134889003487593,1.5824097689316337,1.5382809736197134,1.5429512833350925
2018-09-21,1.6357500835316399,1.5517103292011718,1.479906769803248,1.4869680467171567,1.5684822043178273,1.5102897369324035,1.5162292801004282,1.5852749393921663,1.5410662428288326,1.545745008782097
2018-09-25,1.6178600764254694,1.542912601512442,1.4715161465532631,1.4785373881653154,1.5579367726294915,1.500135552711141,1.506035162339234,1.572946457760499,1.5290815666090833,1.533723946394447
2018-09-26,1.618356623273086,1.5437723399056902,1.472336101569663,1.4793612555426463,1.5587268918203399,1.5008963575845444,1.506798959243423,1.5736654468954103,1.5297805052330655,1.5344250070363843
2018-09-27,1.612988534963699,1.5386516476361198,1.4674523632757266,1.4744542148156294,1.5535565953077053,1.495917884932172,1.5018009076635728,1.5684455992012227,1.5247062238738303,1.5293353198664181
2018-09-28,1.6037086614847256,1.5297994504203483,1.459009791011612,1.4659713593783859,1.5446186466897351,1.4873115443375584,1.493160720761042,1.5594219909090734,1.5159342577107409,1.5205367215083676
2018-10-08,1.6198496865183498,1.5451965931924019,1.4736944492208024,1.4807260844594339,1.5601649418756325,1.502281054353003,1.5081891016333604,1.575117278960922,1.5311918499347452,1.5358406366619402
2018-10-09,1.6172484128425448,1.5427152029404123,1.4713278823665794,1.4783482256885618,1.557659514349244,1.4998685810273154,1.5057671407311441,1.5725878398727353,1.5287329495287432,1.5333742708925537
2018-10-10,1.6172484128425448,1.5427152029404123,1.4713278823665794,1.4783482256885618,1.557659514349244,1.4998685810273154,1.5057671407311441,1.5725878398727353,1.5287329495287432,1.5333742708925537
2018-10-11,1.6251761011407926,1.5502775323665907,1.4785402739468076,1.485595030716447,1.565295100203897,1.5072208779931355,1.5131483522053164,1.58029660379368,1.5362267384970214,1.5408908114361446
2018-10-12,1.6477395216819595,1.5718010853487911,1.4990678499828423,1.5062205527188892,1.5870271522517563,1.52814664628047,1.5341564156318068,1.6022369318763692,1.5575552147913516,1.5622840422140574
2018-10-15,1.6635948982784552,1.5869257442011482,1.513492633143299,1.5207141627746594,1.6022983239610626,1.5428512402121104,1.5489188385801516,1.617654459718259,1.572542792727908,1.5773171233012393
2018-10-16,1.6629850761016667,1.5863440265529805,1.5129378337909736,1.5201567162340528,1.6017109712030122,1.5422856789070472,1.548351053082138,1.617061477878186,1.5719663474226557,1.576738927874809
2018-10-17,1.6581064986873604,1.5816902853676398,1.5084994389723716,1.5156971439092004,1.5970121491386102,1.5377611884665423,1.543808769098032,1.6123176231576046,1.5673547849806384,1.5721133644633685
2018-10-18,1.6599359652177255,1.5834354383121425,1.5101638370293475,1.51736948353102,1.598774207412761,1.5394578723817316,1.5455121255920719,1.6140965686778228,1.569084120896395,1.5738479507426588
2018-10-19,1.6672538313391851,1.5904160500901536,1.5168214292572508,1.5240588420182988,1.6058224405093642,1.5462446080424888,1.552325551568231,1.621212350758695,1.5760014645594211,1.5807862958598198
2018-10-22,1.664814542632032,1.5880891794974834,1.51460223184795,1.5218290558558727,1.6034730294771633,1.5439823628222364,1.5500544095761781,1.6188404233984044,1.5736956833384126,1.5784735141540995
2018-10-23,1.6714773865569597,1.5944449567152446,1.5206639029955336,1.527919649864955,1.6098903752292892,1.5501616177739992,1.5562579657932112,1.6253192718252176,1.5799938555701611,1.5847908079998234
2018-10-24,1.671919316893675,1.594866520059303,1.5210659589946673,1.5283236242475997,1.6103160222654513,1.5505714728227218,1.556669432686135,1.62574899818517,1.5804115981147004,1.5852098188348103
2018-10-25,1.6804464099488703,1.6030006298155253,1.5288236724467348,1.536118353114436,1.6185289272970418,1.5584796697697227,1.564608730339179,1.6340406142050579,1.5884719851360503,1.5932946776558254
2018-10-26,1.6792282537981282,1.601838614136065,1.5277154276678682,1.5350048204191737,1.6173556551496717,1.5573499273487226,1.5634745449601728,1.6328560976307882,1.5873205012758576,1.592139697824252
2018-10-29,1.6767919414966437,1.5995145827771442,1.5254989381101345,1.532777755028649,1.6150091108549314,1.5550904425067222,1.5612061742021601,1.6304870644822487,1.5850175335554717,1.5898297381611046
2018-10-30,1.6731374730444168,1.5960285357387631,1.522174203773534,1.5294371569428618,1.611489294412821,1.5517012152437217,1.5578036180651411,1.6269335147594395,1.581563081974893,1.5863647986663836
2018-10-31,1.6591286773108815,1.5826653554249694,1.509429388816566,1.5166315309473446,1.597996664718065,1.53870917740222,1.544760486206569,1.613311574155338,1.5683210175826752,1.573082530603287
2018-11-01,1.662783145763108,1.5861514024633503,1.5127541231531663,1.5199721290331316,1.6015164811601752,1.5420984046652202,1.5481630423435877,1.616865123878147,1.5717754691632535,1.5765474700980078
2018-11-02,1.663392223838479,1.5867324103030804,1.5133082455425997,1.5205288953807627,1.6021031172338602,1.5426632758757202,1.5487301350330909,1.617457382165282,1.57235121109335,1.5771249600137947
2018-11-05,1.6640013019138504,1.587313418142811,1.5138623679320333,1.5210856617283943,1.6026897533075457,1.5432281470862206,1.5492972277225943,1.6180496404524172,1.5729269530234467,1.5777024499295818
2018-11-06,1.6652194580645925,1.5884754338222713,1.5149706127109,1.5221991944236566,1.6038630254549158,1.5443578895072207,1.5504314131016006,1.6192341570266868,1.5740784368836394,1.5788574297611553
2018-11-07,1.6658285361399634,1.5890564416620012,1.5155247351003331,1.5227559607712875,1.6044496615286006,1.5449227607177205,1.5509985057911035,1.6198264153138215,1.5746541788137356,1.579434919676942
2018-11-08,1.6591286773108813,1.5826653554249694,1.509429388816566,1.5166315309473446,1.5979966647180652,1.5387091774022197,1.5447604862065691,1.6133115741553383,1.568321017582675,1.5730825306032872
2018-11-09,1.6554742088586545,1.5791793083865882,1.5061046544799654,1.5132909328615574,1.5944768482759548,1.535319950139219,1.5413579300695501,1.609758024432529,1.5648665660020962,1.5696175911085661
2018-11-12,1.6432926473512326,1.567559151591985,1.4950222066912977,1.5021556059089338,1.582744126802254,1.5240225259292175,1.5300160762794872,1.597912858689832,1.5533517274001676,1.55806779279283
2018-11-13,1.6387433944800398,1.5632195575564132,1.4908834222348286,1.4979970735171688,1.5783624950370145,1.5198034576682957,1.5257804156141732,1.5934892341625588,1.549051464864923,1.553754474412625
2018-11-14,1.6382558546081232,1.562754486657921,1.490439871941862,1.4975514068534226,1.5778929189879147,1.5193513034228012,1.5253264831736781,1.5930151577819973,1.548590609092557,1.5532922194555667
2018-11-15,1.645569496816195,1.5697310691876436,1.4970936213701735,1.5042369042054466,1.584937083804825,1.5261341217416529,1.5321359764021318,1.6001268325935238,1.5555039600260057,1.5602265597209932
2018-11-16,1.6408199186939727,1.5671513893763767,1.494633313189726,1.5017648568278348,1.5819383702383927,1.5232466638470623,1.529237162950795,1.5967015909159408,1.5521742383533237,1.55688672882136
2018-11-19,1.6342827875437975,1.560517531403419,1.491655955992137,1.4987732933680185,1.575320699765284,1.519605436762169,1.5255816159477256,1.5901016789614575,1.5478454655770395,1.55254481364138
2018-11-20,1.5819857383423959,1.5105809703985096,1.4435619846590384,1.4747929206741301,1.5249104373727949,1.4706838671732223,1.4962904489215292,1.5392184252346908,1.4980896635169725,1.5177678098158132
2018-11-21,1.5917914350676587,1.5199440755869302,1.4525096829110573,1.4835632155582839,1.5343623615713866,1.4797996762672712,1.5052638635021895,1.5487590353084595,1.5073753432495158,1.5269463852103182
2018-11-22,1.5787171727673084,1.5074599353357028,1.4405794185750322,1.4713778914058544,1.5217597959732643,1.4676452641418727,1.4929002999415966,1.5360382218767679,1.494994436939458,1.5144047311223485
2018-11-23,1.5133458612655566,1.4450392340795661,1.3809280968949067,1.4104512706437073,1.458746967982653,1.40687320351488,1.431082482138632,1.4724341547183097,1.4330899053891701,1.4516964606824998
2018-11-26,1.5102122101808353,1.4420470239845442,1.378068640283225,1.407530681063145,1.4557263735927293,1.403960022957084,1.428119171974537,1.4693852185800398,1.4301224384991027,1.4486904656187543
2018-11-27,1.509608125296763,1.4414702051749504,1.3775174128271117,1.4069676687907198,1.4551440830432922,1.4033984389479013,1.4275479243057472,1.4687974644926078,1.4295503895237032,1.4481109894325068
2018-11-28,1.5036822978043052,1.4358118468048233,1.3721100952461562,1.4014447469456346,1.4494320491264834,1.3978895277854397,1.4219442165653764,1.46303183548592,1.4239388212907698,1.4424265632761342
2018-11-29,1.5130040183220588,1.4447128206152737,1.3806161652093059,1.4101326701001315,1.4584174581395184,1.4065554112049214,1.4307592213027558,1.4721015531376407,1.4327661911054137,1.4513685434469972
2018-11-30,1.513447227115416,1.4451360246637883,1.3810205932328021,1.4105457444817064,1.4588446767285013,1.4069674376893464,1.4311783378816805,1.4725327802495085,1.4331858955920065,1.451793697176312
2018-12-03,1.5698718172713055,1.4717928012715993,1.4064947055767651,1.4365644736283243,1.4912512851212705,1.4382216510418089,1.4629703693952434,1.5107914328859147,1.4704222560169067,1.4895135167314195
2018-12-04,1.576292560900227,1.477442950629855,1.409370972868333,1.4395022332880958,1.4970510022870036,1.441751029326574,1.4665604807311825,1.516742993370045,1.4746320538868936,1.493777972607542
2018-12-05,1.563451073642384,1.4654067555127075,1.3975398632809195,1.433638680403012,1.4848550674414882,1.4297196023050616,1.4593919569964477,1.5043866349719182,1.4623993653184943,1.4852594831507169
2018-12-06,1.5152954964254726,1.4202710238234042,1.3544944876151828,1.3891340611620822,1.4391203117708058,1.385683064246384,1.4141585977445232,1.4580502909789432,1.4173562637173085,1.4392963443033495
2018-12-07,1.5152602263299324,1.4202379655223525,1.3544629603321547,1.3891017276065671,1.439086814732763,1.3856508110164498,1.414125681716614,1.4580163533257353,1.4173232732603622,1.4392628431679644
2018-12-10,1.5311562358474424,1.4351371332196088,1.3686721078663069,1.4036742570633098,1.454183718423637,1.400187138240726,1.4289607278063328,1.4733118394913602,1.4321918640473743,1.4543615935051324
2018-12-11,1.5289427826694917,1.4330624861170145,1.3666935432000744,1.4016450929764819,1.4520815374067615,1.3981630151641222,1.4268950093707615,1.4711820066912282,1.4301214746522932,1.452259155350445
2018-12-12,1.5217490598411516,1.426319883033583,1.360263208034819,1.3950503096942908,1.445249449101916,1.3915846151651596,1.4201814244551554,1.464260050090799,1.4233927091182796,1.4454262313477102
2018-12-13,1.5206423332521763,1.425282559482286,1.3592739257017028,1.3940357276508768,1.4441983585934783,1.3905725536268578,1.4191485652373699,1.463195133690733,1.4223575144207392,1.4443750122703665
2018-12-14,1.5191623299192714,1.4238953674436072,1.357950978223273,1.39267894737586,1.4427927562783547,1.3892191439729173,1.4177673432626094,1.4617710422872525,1.420973169255612,1.4429692380226162
2018-12-17,1.5195637872431778,1.4242716493013643,1.3583098334653871,1.3930469799108058,1.4431740320034563,1.3895862622122754,1.4181420057146321,1.4621573332577715,1.4213486788865692,1.4433505603851886
2018-12-18,1.5278643905966547,1.432051720218888,1.3657295885644334,1.4006564863560578,1.4510573570144,1.3971768645186062,1.4258885935098686,1.4701443543789903,1.4291127831048134,1.4512348496808105
2018-12-19,1.5328447526087408,1.4367197627694024,1.3701814416238611,1.405222190223209,1.4557873520209663,1.4017312259024046,1.4305365461870105,1.4749365670517214,1.4337712456357599,1.4559654232581836
2018-12-20,1.5328447526087408,1.4367197627694024,1.3701814416238611,1.405222190223209,1.4557873520209663,1.4017312259024046,1.4305365461870105,1.4749365670517214,1.4337712456357599,1.4559654232581836
2018-12-21,1.542805476632913,1.4460558478704308,1.3790851477427164,1.4143535979575113,1.4652473420340988,1.4108399486700014,1.4398324515412941,1.4845209923971836,1.4430881706976526,1.4654265704129297
2018-12-24,1.5483392122018975,1.4512425618154468,1.3840316511420807,1.419426602254346,1.4705028920413947,1.4159003502075553,1.4449968434047853,1.4898456731446628,1.4482642401764823,1.4706827632766777
2018-12-25,1.5605134304536636,1.4626533324944817,1.3949139586206818,1.4305872117073823,1.4820651020574458,1.4270332335901739,1.4563585055044657,1.501559970789117,1.4596515930299072,1.4822463875769232
2018-12-26,1.5599600568967653,1.4621346610999801,1.3944193082807455,1.430079911277699,1.4815395470567163,1.4265271934364185,1.4558420663181166,1.5010275027143691,1.4591339860820243,1.4817207682905484
2018-12-27,1.5544263213277807,1.4569479471549642,1.3894728048813814,1.4250069069808644,1.4762839970494204,1.4214667918988648,1.4506776744546257,1.49570282196689,1.4539579166031948,1.4764645754268007
2018-12-28,1.5638336717950543,1.4657653608614911,1.3978818606603003,1.4336310142854831,1.4852184320618231,1.430069474512706,1.4594571406225603,1.5047547792376044,1.4627572347172046,1.485400103295172
2019-01-02,1.5699207809209372,1.4714707462010086,1.4033230143996007,1.4392113190120013,1.4909995370698486,1.435635916204015,1.4651379716724002,1.5106119280598314,1.468450911143917,1.4911819154452948
2019-01-03,1.5870753611847896,1.4875495594305579,1.4186571749376296,1.4549376323321888,1.5072917420924659,1.4513231609704318,1.4811475864492223,1.5271184383770167,1.4844967265282882,1.5074761133229135
2019-01-04,1.578774757831313,1.4797694885130344,1.4112374198385835,1.447328125886937,1.4994084170815223,1.4437325586641012,1.473400998653986,1.5191314172557981,1.4767326223100443,1.4995918240272919
