date,current_default_nav,probe_50_d1_nav,probe_50_d2_nav,probe_50_d3_nav,probe_60_d1_nav,probe_60_d2_nav,probe_60_d3_nav,probe_70_d1_nav,probe_70_d2_nav,probe_70_d3_nav,hs300_benchmark
2025-06-05,10.040016845970817,9.138588746315213,8.506733894016662,8.215653119106115,9.316695402870282,8.799450410542288,8.560885016006768,9.495953601529866,9.099105566272247,8.915914325280925,1.8205506581066324
2025-06-06,10.006011708473881,9.107636709917873,8.477921924858267,8.187827028948263,9.285140126315262,8.769647022191597,8.531889639153233,9.463791184589885,9.06828725783441,8.885716478285902,1.8214645891598988
2025-06-09,10.040016845970818,9.138588746315214,8.506733894016662,8.215653119106115,9.316695402870284,8.79945041054229,8.56088501600677,9.495953601529866,9.099105566272248,8.915914325280925,1.8255772788995979
2025-06-10,10.048518130345053,9.14632675541455,8.513936886306263,8.22260964164558,9.32458422200904,8.806901257629965,8.568133860220156,9.503994205764863,9.10681014338171,8.923463787029682,1.8150670717870343
2025-06-11,10.08252326784199,9.177278791811892,8.542748855464659,8.250435731803432,9.356139498564062,8.836704645980658,8.597129237073693,9.536156622704846,9.137628451819548,8.953661634024707,1.829689968639296
2025-06-12,10.048518130345052,9.146326755414549,8.51393688630626,8.222609641645578,9.324584222009038,8.806901257629963,8.568133860220154,9.503994205764862,9.106810143381708,8.92346378702968,1.8306038996925624
2025-06-13,9.929057232189875,9.045732637123189,8.420297986541472,8.132174848632557,9.22202957320522,8.71004024549021,8.473898885446161,9.39946635070992,9.00665064095873,8.825320784295853,1.8187227960000996
2025-06-16,9.960853827633228,9.07470049322728,8.44726296441697,8.15821714728084,9.251561998756682,8.737933087630683,8.501035513666501,9.429566995911964,9.035493341734162,8.85358279830926,1.8232924512664315
2025-06-17,9.994093847395263,9.088031797825908,8.459672523904624,8.170202080321145,9.268610296974238,8.754034897152469,8.51670078063596,9.450466603423576,9.055519527941641,8.87320579962379,1.8228354857397981
2025-06-18,9.946074177257628,9.038486741351159,8.413553082173026,8.12566073930422,9.217619580181893,8.70587508678945,8.469846650017011,9.39800516186274,9.005250517060631,8.823948848930412,1.824206382319698
2025-06-19,9.994151877208118,9.082177311702102,8.454222825168424,8.164938857681522,9.262176049451655,8.74795786666517,8.510788506935523,9.443433585605883,9.048780428925577,8.866602378109532,1.8097211369682864
2025-06-20,9.950170405956058,9.049448744813086,8.42375715732998,8.135515654590778,9.228798838462641,8.716433694172682,8.480118998802421,9.409403194306403,9.016172211163683,8.834650657828057,1.8120574668636753
2025-06-23,9.972159907883007,9.06944768578527,8.442373343454028,8.153494837847406,9.249194136388427,8.73569668442252,8.498859742473837,9.430197621058008,9.03609761224952,8.854174903116153,1.8181319245916865
2025-06-24,9.978863880930325,9.068284357638415,8.441290449448024,8.152448997971735,9.248007752360714,8.734576166152006,8.497769603019139,9.428988019911053,9.034938561880164,8.853039187773959,1.839158893650187
2025-06-25,10.045892353682166,9.129196427211134,8.497990973037936,8.207209360678515,9.310127031973549,8.793246702952356,8.554849499596934,9.492322952034721,9.095626646258873,8.912505445962198,1.8695311822902436
2025-06-26,10.070279363804698,9.159601744204343,8.526294023739144,8.23454394639268,9.34113494881609,8.822533119948032,8.58334192091116,9.52393768293242,9.125920157153988,8.942189061102788,1.8625221926040767
2025-06-27,10.22036869428014,9.22186184553494,8.584249374279178,8.290516198771236,9.418070896399351,8.895197731838039,8.654036493651502,9.61608279391873,9.21421440620605,9.028705692240822,1.851775075085287
2025-06-30,10.3418695808555,9.329159497878628,8.635274632797621,8.339795490861835,9.528127970190521,8.958645995379822,8.715764586123703,9.72894030211887,9.290892134481473,9.103839676672756,1.8606531286877657
2025-07-01,10.195868397857769,9.206661895625901,8.519757693566754,8.285042168703447,9.403017789517666,8.839245260612374,8.647098576253757,9.601193332015027,9.167521671696155,9.020162366583088,1.8634567245622322
2025-07-02,10.068552663441231,9.082606677221676,8.40495816976447,8.175450717311131,9.276316772497411,8.72014079975944,8.532291021462772,9.471821997513194,9.04399384846328,8.899956266300048,1.8653257884785432
2025-07-03,10.291355198670173,9.283591651111724,8.590947760454727,8.35636163940126,9.4815882711512,8.913104927046001,8.72109830434024,9.681419744560378,9.244124376195344,9.096899450275075,1.8760729059973322
2025-07-04,10.27013590960075,9.264450225026957,8.573234466103274,8.33913202777363,9.462038604612744,8.894727391113948,8.70311665835191,9.661458054365408,9.225064325935149,9.078142956563168,1.8840164276416551
2025-07-07,10.142820175184212,9.14960166851836,8.466954699994556,8.235754358007842,9.344740605382007,8.784462175521627,8.595226782421928,9.54168791319559,9.11070402437397,8.965603994291724,1.8756056400182548
2025-07-08,10.386841999482577,9.369728068493174,8.670657585036265,8.433894891725604,9.569561770574252,8.995803838740244,8.802015711287728,9.771247350437744,9.32989460236623,9.18130367197866,1.8914926833068992
2025-07-09,10.429280577621423,9.408010920662706,8.706084173739171,8.468354114980865,9.608661103651164,9.032558910604351,8.837979003264389,9.811170730827682,9.368014702886622,9.218816659402473,1.8900908853696654
2025-07-10,10.471719155760269,9.446293772832238,8.741510762442077,8.502813338236129,9.647760436728076,9.069313982468458,8.873942295241049,9.851094111217622,9.406134803407015,9.256329646826288,1.8994362049512217
2025-07-11,10.535377022968538,9.503718051086537,8.794650645496436,8.554502173119023,9.706409436343444,9.124446590264618,8.92788723320604,9.910979181802531,9.463314954187604,9.31259912796201,1.9059779286583103
2025-07-14,10.492938444829692,9.465435198917003,8.75922405679353,8.52004294986376,9.667310103266532,9.087691518400511,8.89192394122938,9.871055801412592,9.425194853667211,9.275086140538194,1.905510662679233
2025-07-15,10.715740980058635,9.666420172807053,8.945213647483788,8.70095387195389,9.872581601920322,9.280655645687075,9.080731224106849,10.080653548459775,9.625325381399277,9.472029324513223,1.905510662679233
2025-07-16,10.67330240191979,9.628137320637519,8.909787058780882,8.666494648698627,9.83348226884341,9.243900573822968,9.044767932130188,10.040730168069835,9.587205280878884,9.434516337089407,1.901305268867533
2025-07-17,10.88549529261402,9.819551581485184,9.086920002295413,8.838790764974942,10.028978934227972,9.427675933143504,9.224584392013492,10.240347070019535,9.77780578348085,9.622081274208481,1.9167250461771002
2025-07-18,10.927933870752868,9.857834433654718,9.12234659099832,8.873249988230205,10.068078267304886,9.464431005007613,9.260547683990154,10.280270450409477,9.815925884001246,9.659594261632297,1.9307430255494336
2025-07-21,11.01281102703056,9.934400137993784,9.193199768404131,8.94216843474073,10.14627693345871,9.537941148735827,9.332474267943475,10.360117211189355,9.892166085042032,9.734620236479925,1.9424246750263783
2025-07-22,11.065859249704117,9.9822537032057,9.237483004282764,8.985242463809808,10.19515109980485,9.583884988565961,9.3774283829143,10.410021436676779,9.939816210692522,9.781511470759693,1.962984378105801
2025-07-23,11.065859249704117,9.9822537032057,9.237483004282764,8.985242463809808,10.19515109980485,9.583884988565961,9.3774283829143,10.410021436676779,9.939816210692522,9.781511470759693,1.9620498461476457
2025-07-24,11.225003917724791,10.12581439884145,9.370332711918664,9.114464551017045,10.341773598843274,9.721716508056366,9.51229072782678,10.559734113139054,10.082766587643999,9.922185173599,1.974198761603668
2025-07-25,11.193174984120656,10.0971022597143,9.343762770391484,9.088620133575597,10.312449099035588,9.694150204158284,9.485318258844284,10.529791577846598,10.054176512253703,9.894050433031138,1.963918910063957
2025-07-28,11.341710007606617,10.231092242307664,9.467755830851655,9.209227414969018,10.44929676480478,9.822792955682658,9.611189780762595,10.669523409211386,10.187596864075077,10.025345889014488,1.9690588358338132
2025-07-29,11.56451254283556,10.432077216197712,9.653745421541913,9.390138337059149,10.65456826345857,10.015757082969222,9.799997063640065,10.87912115625857,10.387727391807143,10.222289072989517,1.9788714213944467
2025-07-30,11.394758230280177,10.27894580751958,9.512039066730289,9.252301444038098,10.498170931150922,9.868736795512792,9.656143895733422,10.71942763469881,10.235246989725571,10.072237123294258,1.977469623457213
2025-07-31,11.1401267614471,10.049248694502383,9.299479534512852,9.04554610450652,10.26357493268945,9.648206364328148,9.440364143873458,10.479887352359173,10.006526386603213,9.84715919875137,1.9414901430682232
2025-08-01,11.108297827842964,10.020536555375232,9.272909592985672,9.019701687065073,10.234250432881764,9.620640060430066,9.413391674890962,10.449944817066717,9.977936311212916,9.819024458183508,1.9312102915285119
2025-08-04,11.161346050516523,10.068390120587148,9.317192828864306,9.062775716134151,10.283124599227904,9.666583900260202,9.458345789861788,10.499849042554143,10.025586436863408,9.865915692463277,1.94008834513099
2025-08-05,11.214394273190079,10.116243685799063,9.361476064742936,9.105849745203228,10.331998765574042,9.712527740090334,9.503299904832613,10.549753268041565,10.073236562513898,9.912806926743045,1.9545735904824013
2025-08-06,11.27805214039835,10.173667964053363,9.414615947797296,9.157538580086124,10.39064776518941,9.767660347886496,9.557244842797605,10.609638338626475,10.130416713294489,9.969076407878767,1.9597135162522568
2025-08-07,11.182565339585947,10.087531546671915,9.334906123215758,9.080005327761782,10.302674265766358,9.684961436192255,9.476327435850118,10.51981073274911,10.044646487123604,9.884672186175184,1.959246250273179
2025-08-08,11.161346050516524,10.068390120587148,9.317192828864304,9.06277571613415,10.283124599227902,9.666583900260202,9.458345789861788,10.49984904255414,10.025586436863406,9.865915692463275,1.954573590482401
2025-08-11,11.405367874814887,10.288516520561961,9.520895713906013,9.26091624985191,10.507945764420144,9.877925563478817,9.665134718727586,10.729408479796293,10.244777014855666,10.081615370150208,1.9634516440848793
2025-08-12,11.56451254283556,10.43207721619771,9.653745421541911,9.390138337059147,10.654568263458566,10.01575708296922,9.799997063640065,10.879121156258567,10.387727391807141,10.222289072989515,1.9756005595409019
2025-08-13,12.020727257828154,10.843617877020188,10.034581250098151,9.760574987053223,11.07488609403537,10.410874105508372,10.186602452389169,11.308297495450418,10.797518472401368,10.625553687795522,1.9919548688086246
2025-08-14,11.946459746085171,10.776622885723503,9.972584719868063,9.700271346356512,11.006462261150773,10.346552729746183,10.12366669143001,11.238431579768022,10.730808296490679,10.559905959803844,1.98868400695508
2025-08-15,12.27535872666123,11.073314990037384,10.247140782315586,9.9673303265848,11.309482092496843,10.631404536693015,10.402382204249133,11.547837777790056,11.026239075523726,10.85063161233841,2.0069073801391135
2025-08-18,12.614867351772,11.379577807393648,10.530553491938836,10.243004112626904,11.622276757112141,10.925445111605875,10.69008854006242,11.867224820909575,11.331199879686872,11.150735511728929,2.021859891469603
2025-08-19,12.62547699630671,11.38914852043603,10.539410139114562,10.25161891844072,11.63205159038137,10.934633879571901,10.699079363056585,11.87720566600706,11.340729904816971,11.160113758584883,2.0115800399298913
2025-08-20,12.67852521898027,11.437002085647949,10.583693374993196,10.2946929475098,11.680925756727511,10.980577719402037,10.744033478027413,11.927109891494487,11.388380030467465,11.207004992864654,2.039148732695481
2025-08-21,12.583038418167865,11.350865668266499,10.503983550411656,10.217159695185456,11.592952257304457,10.897878807707794,10.663116071079925,11.837282285617121,11.302609804296578,11.12260077116107,2.04569045640257
2025-08-22,13.071082066764594,11.791118468216126,10.911389320495076,10.61344076262098,12.042594587688948,11.320562134145028,11.076693928811524,12.296401160101427,11.7409909602811,11.55400012653494,2.0928843202894263
2025-08-25,13.431809980944786,12.116522711657156,11.212515324469777,10.906344160290715,12.374938918842702,11.63298024498994,11.382381910613141,12.635749893415914,12.065011814704441,11.872860519637365,2.1330691944901163
2025-08-26,13.346932824667094,12.03995700731809,11.141662147063965,10.837425713780188,12.296740252688878,11.559470101261725,11.31045532665982,12.555903132636034,11.988771613663655,11.797834544789737,2.1218548109922493
2025-08-27,13.262055668389403,11.963391302979025,11.070808969658152,10.768507267269662,12.218541586535054,11.485959957533511,11.238528742706498,12.476056371856155,11.912531412622869,11.722808569942107,2.091015256373115
2025-08-28,13.888024695937382,12.528063372479634,11.593351153026017,11.276780810284789,12.795256749419506,12.028097267529093,11.768987299362243,13.064926232607764,12.474802895298668,12.276125134443372,2.1302655986156496
2025-08-29,14.233871522693189,12.843896902878281,11.885620509824994,11.56106940214071,13.117826247304034,12.331326610407979,12.065684458169695,13.394294120824767,12.789293724591912,12.585607280689846,2.1498907697369165
2025-09-01,14.369634231702484,12.962512109211842,11.995385897996192,11.667837514882585,13.23897122991621,12.44520815752101,12.177112762397263,13.517992323391153,12.907404662843295,12.70183714579392,2.1568997594230837
2025-09-02,14.206405645079421,12.819113139735844,11.862685850216321,11.538761000889707,13.09251390626648,12.307531910072452,12.042402344647307,13.368448303510844,12.764615324506163,12.561321916815706,2.1447508439670613
2025-09-03,14.393489971156066,12.987928194195339,12.018905702245915,11.690715082699178,13.264929378694678,12.469609945191788,12.200988885344355,13.544497559320956,12.932712696584229,12.726742115573245,2.125592938824872
2025-09-04,14.112865816315177,12.734707718832233,11.784577873375776,11.462785855934683,13.006308321301374,12.226494914780304,11.963111053002498,13.280425872193941,12.680568735838655,12.47861388140504,2.0821372027706375
2025-09-05,15.257899881659403,13.767926225976815,12.740708491093239,12.392808181635372,14.061562887318964,13.218480055105028,12.933726791965178,14.357920707322421,13.70939472762898,13.491054456441754,2.127929268720261
2025-09-08,15.130933139459081,13.64926210934427,12.63089784179474,12.285996043675503,13.940367951269087,13.104551549590198,12.822252540916427,14.234171498512751,13.591235087010661,13.374776664620448,2.1283965346993385
2025-09-09,14.997847215729406,13.533268380063397,12.523558343652017,12.181587579128518,13.821900355492735,12.993186862428846,12.713286878297652,14.113207110686563,13.475734481143025,13.261115558899133,2.115780353264238
2025-09-10,15.16623621890002,13.681108194454497,12.660367907243407,12.314661393680245,13.972893236569314,13.135126730917685,12.852169069916432,14.267382278215258,13.622945785059146,13.405982327796936,2.1204530130550157
2025-09-11,16.06910662128693,14.501367086942144,13.419427715153631,13.052994164137756,14.810646272958738,13.922650983474554,13.622728429400686,15.122791578389524,14.43971751606565,14.209745887050488,2.1774594625025063
