date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash10_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash20_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash30_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash40_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511990_cash50_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash10_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash20_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash30_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash40_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__defbucket_511260_511880_cash50_vr90_vb-1_cap20_nav
2019-06-28,3.3999250057962582,3.3994582121582786,3.398991317102815,3.3985243206747495,3.398057222919017,3.397590023880505,3.400313236070122,3.4007013493374227,3.401089345540784,3.401477224622806,3.401864986526034
2019-07-01,3.497624000215691,3.4971437929674245,3.496663481387379,3.496183065521725,3.49570254541669,3.4952219211184503,3.498023386531907,3.4984226524793027,3.4988217979988523,3.499220823031507,3.4996197275181613
2019-07-02,3.5037944630211295,3.503313408597476,3.502832249657984,3.502350986248903,3.5018696184165434,3.501388146207163,3.504194553929494,3.504594524256685,3.504994373943573,3.5053941029310045,3.50579371115977
2019-07-03,3.4698569175912213,3.469380522632194,3.468904024169662,3.468427422249427,3.467950716917352,3.4674739082192456,3.470253133242769,3.470649229481085,3.4710452062476125,3.4714410634837716,3.4718368011309257
2019-07-04,3.4431182454343237,3.4426455215686382,3.442172694997044,3.4416997657649913,3.4412267339179885,3.440753599501492,3.443511407853227,3.4439044517790967,3.4442973771538252,3.4446901839192847,3.4450828720172906
2019-07-05,3.4636864547857833,3.463210907002143,3.462735255899058,3.4622595015222495,3.4617836439174985,3.461307683130533,3.464081965845182,3.464477357703703,3.4648726303028923,3.4652677835842747,3.4656628174893176
2019-07-08,3.371129512704216,3.370666672551373,3.370203731839998,3.369740690614589,3.3692775489197033,3.368814306799848,3.371514454881386,3.371899281042975,3.372283991132091,3.372668585091821,3.373053062865197
2019-07-09,3.3323910256084033,3.331933504066792,3.331475883122191,3.331018162818588,3.3305603432000286,3.3301024243105077,3.3327715443193417,3.333151948347863,3.333532237637728,3.3339124121326797,3.334292471776403
2019-07-10,3.3716880895896346,3.371225172746825,3.370762155328821,3.370299037380128,3.369835818945312,3.3693725000688866,3.372073095549523,3.3724579854746066,3.3728427593079844,3.373227416992735,3.3736119584718796
2019-07-11,3.3774063897335904,3.376927173813416,3.376447861408976,3.3759684525662417,3.3754889473312395,3.3750093457499477,3.3777770411303,3.3781475728694823,3.378517984895688,3.378888277153452,3.3792584495872506
2019-07-12,3.368099044616323,3.3676211493035733,3.367143157772446,3.366665070068786,3.366186886238493,3.365708606327418,3.36846867458414,3.3688381852241784,3.3692075764811413,3.369576848299716,3.369946000624533
2019-07-15,3.378996915661957,3.3785174740640707,3.378037935936481,3.3775583013251813,3.37707857027622,3.3765987428355966,3.379367741609961,3.379738447844087,3.38010903430886,3.3804795009487885,3.380849847708323
2019-07-16,3.3756179187462947,3.3751389565900065,3.374659898000545,3.374180743023856,3.373701491705944,3.373222144092761,3.375988373868351,3.376358709396243,3.3767289252745507,3.37709902144784,3.377468997860615
2019-07-17,3.3549487505668942,3.3544727211327325,3.3539965958558646,3.353520374781956,3.3530440579567293,3.3525676454258546,3.355316937363742,3.355685005298709,3.356052954316716,3.3564207843626668,3.356788495381407
2019-07-18,3.2954218386573944,3.2949542554214615,3.2944865780433608,3.294018806567948,3.293550941040134,3.2930829815047793,3.295783492709735,3.2961450300091633,3.296506450501577,3.2968677541328577,3.2972289408488296
2019-07-19,3.29867635540292,3.298204307871658,3.2977321672414677,3.297259933557593,3.2967876068653315,3.2963151872099306,3.299036185998144,3.299395899246737,3.299755495094775,3.300114973488318,3.3004743343733702
2019-07-22,3.2349147911780403,3.2344518680608583,3.2339888536442976,3.2335257479727284,3.233062551090572,3.232599263042202,3.2352676664496327,3.235620426642839,3.235973071704777,3.2363256015825494,3.2366780162232045
2019-07-23,3.2420376155155024,3.2414671524004284,3.2408966282819995,3.240326043213698,3.2397553972490547,3.2391846904415447,3.242325880712036,3.242614016317729,3.242902022286563,3.2431898985725107,3.243477645129492
2019-07-24,3.249624445467669,3.249141929316871,3.2486593205912953,3.2481766193395134,3.2476938256101513,3.247210939451784,3.250019577046709,3.25041459760553,3.2508095070852687,3.251204305427046,3.251598992571924
2019-07-25,3.2711214045080386,3.270635696409954,3.270149895124691,3.26966400070114,3.26917801318825,3.2686919326349173,3.2715191499667786,3.271916783670877,3.2723143055610815,3.2727117155781227,3.273109013662674
2019-07-26,3.257376936104948,3.2568932688359196,3.256409508771262,3.255925655959662,3.255441710449862,3.2549576722905527,3.2577730103325675,3.258168973275112,3.2585648248735772,3.2589605650689437,3.2593561938021334
2019-07-29,3.261534405072536,3.261050120487274,3.2605657429879455,3.2600812726232995,3.25959670944214,3.259112053493221,3.2619309848192715,3.2623274531388966,3.2627238099723312,3.2631200552604804,3.263516188944191
2019-07-30,3.272515829896204,3.272029914748726,3.271543906374345,3.271057804821973,3.270571610140579,3.2700853223790816,3.272913744907307,3.2733115481161303,3.2737092394633946,3.2741068188898064,3.2745042863360125
2019-07-31,3.244845801633076,3.244363995032833,3.243882095993946,3.2434001045649143,3.2429180207942916,3.242435844730584,3.245240352162485,3.2456347918349335,3.2460291205916434,3.2464233383738224,3.2468174451226197
2019-08-01,3.2087861588871314,3.208309706554838,3.207833162811162,3.2073565277040634,3.206879801281557,3.2064029835916092,3.209176324816468,3.209566381120787,3.209956327741962,3.210346164621855,3.2107358917022695
2019-08-02,3.1725584207283255,3.1720303874162226,3.171502280645865,3.1709741004695395,3.1704458469395784,3.1699175201082688,3.1728894002840837,3.1732202581358178,3.173550994231675,3.1738816085197943,3.174212100948262
2019-08-05,3.219726315967577,3.219104635295581,3.218482908641579,3.2178611360645912,3.2172393176236787,3.2166174533778498,3.219979950650114,3.2202334446624366,3.2204867979613896,3.2207400105038193,3.2209930822465203
2019-08-06,3.225472163781269,3.224849373672576,3.2242265374998182,3.2236036553221217,3.2229807271986526,3.222357753188525,3.2257262510942915,3.225980197486063,3.226234002913351,3.2264876673329255,3.2267411907015027
2019-08-07,3.291038497207648,3.2904030472272066,3.2897675502463257,3.2891320063253326,3.2884964155245964,3.2878607779044327,3.291297749523696,3.2915568580538928,3.2918158227541263,3.292074643580288,3.2923333204882144
2019-08-08,3.3135463430107333,3.3129065471041694,3.3122667038757236,3.3116268133861366,3.310986875696189,3.31034689086661,3.3138073683875215,3.314068248995088,3.3143289847890194,3.3145895757249053,3.3148500217582795
2019-08-09,3.3301825768651874,3.329539568752359,3.328896513080061,3.328253409909339,3.327610259301279,3.3269670613169144,3.3304449127651314,3.3307071031690145,3.330969148032201,3.3312310473100566,3.3314928009578924
2019-08-12,3.31341068920268,3.3127709194888237,3.312131102455023,3.311491238162016,3.310851326670581,3.310211368041444,3.3136717038933083,3.313932573820641,3.314193298940268,3.3144538792077793,3.3147143145787115
2019-08-13,3.3784640510486463,3.37781172051013,3.3771593417226207,3.3765069147480475,3.375854439648383,3.375201916485546,3.378730190332846,3.3789961820115613,3.3792620260395094,3.3795277223714097,3.3797932709619247
2019-08-14,3.3090422211973727,3.3084032949689117,3.3077643214828947,3.307125300799978,3.306486232980861,3.3058471180861893,3.309302891760927,3.309563417752045,3.3098237991263746,3.3100840358395645,3.3103441278472094
2019-08-15,3.3388392838527046,3.338194604260101,3.3375498769843994,3.3369051020868024,3.336260279628556,3.3356154096708517,3.3391023016867365,3.339365173646495,3.3396278996872284,3.339890479764186,3.3401529138325636
2019-08-16,3.3427512220880327,3.3421057871590585,3.341460304491118,3.3408147741454863,3.340169196183481,3.339523570666365,3.343014548085901,3.343277728038582,3.343540761901273,3.3438036496291708,3.3440663911774173
2019-08-19,3.329454522286805,3.3288116547503535,3.32816873966483,3.3275257770912665,3.326882767090736,3.3262397097242586,3.329716800834082,3.3299789339171064,3.3302409214912534,3.330502763511898,3.33076445993436
2019-08-20,3.29727855696046,3.296641902118437,3.2960052001868587,3.295368451226166,3.2947316552968426,3.2940948124593183,3.297538300838653,3.2977979006583653,3.2980573563754034,3.298316667945573,3.298575835324626
2019-08-21,3.273934991955431,3.273302844404325,3.272670650097041,3.272038409093592,3.2714061214540338,3.270773787238368,3.274192896938911,3.274450658883793,3.2747082777461975,3.274965753482242,3.275223086047992
2019-08-22,3.278705320885467,3.278072252255672,3.277439136801572,3.2768059745832683,3.276172765660903,3.275539510094566,3.278963601652708,3.279221739172935,3.2794797334022037,3.2797375842965684,3.2799952918120305
2019-08-23,3.2873912693510094,3.2867565235953506,3.28612173089134,3.2854868912992377,3.2848520048793453,3.284217071691912,3.287650234355843,3.2879090557341715,3.2881677334419357,3.288426267435073,3.288684657669468
2019-08-26,3.2466625279608206,3.246035646311869,3.245408718296227,3.244781743973407,3.2441547234029646,3.2435276566444022,3.246918284549665,3.2471738992914476,3.2474293721426557,3.2476847030597717,3.2479398919992275
2019-08-27,3.304846444232519,3.3042083281454144,3.3035701648606746,3.3029319544388795,3.3022936969406516,3.3016553924265595,3.305106784272777,3.3053669799239103,3.3056270311416274,3.305886937881631,3.3061467000995717
2019-08-28,3.2815728777238395,3.280939255411996,3.280305586234895,3.2796718702526904,3.279038107525577,3.2784042981136965,3.281831384383532,3.282089747670925,3.2823479675420386,3.2826060439528875,3.282863976859434
2019-08-29,3.309135557014135,3.3084966127639337,3.307857621254843,3.3072185825475215,3.3065794967026703,3.3059403637809357,3.309396234930241,3.3096567682698304,3.309917156988554,3.3101774010420577,3.310437500385934
2019-08-30,3.2668083252049223,3.2661775537058593,3.265546735552397,3.2649158708044173,3.264284959521845,3.2636540017645514,3.2670656687835877,3.2673228696350187,3.267579927715433,3.267836842981043,3.2680936153880102
2019-09-02,3.2578683708372007,3.2572393255087166,3.256610233653508,3.2559810953312924,3.255351910601831,3.2547226795248307,3.2581250101689005,3.258381507163954,3.2586378617786975,3.2588940739694645,3.2591501436925356
2019-09-03,3.271801244170305,3.271169508613768,3.2705377263315265,3.2699058973835538,3.269274021829866,3.2686420997304255,3.272058981067312,3.2723165750189445,3.2725740259813514,3.272831333910679,3.273088498763022
2019-09-04,3.2830445474148764,3.282410640945774,3.2817766875903978,3.2811426874089267,3.280508640461584,3.279874546808537,3.283303170005688,3.283561649159903,3.2838199848335208,3.284078176982537,3.2843362255628947
2019-09-05,3.3336394120154482,3.332995736439801,3.3323520132553184,3.3317082425231055,3.331064424304314,3.3304205586600384,3.3339020202283782,3.3341644827942165,3.334426799668284,3.334688970805898,3.334950996162323
2019-09-06,3.3561260185045914,3.3554780011038137,3.3548299357730613,3.354181822573852,3.3535336615677496,3.3528854528162615,3.35639039810513,3.356654631076134,3.356918717372624,3.3571826569496146,3.3574464497620693
2019-09-09,3.474180702572592,3.473509890589878,3.4728390289912094,3.472168117840269,3.471497157200786,3.4708261471364317,3.474454381958074,3.474727909556199,3.475001285320405,3.475274509204124,3.4755475811607353
2019-09-10,3.4460724444611635,3.4454070597598627,3.4447416258440313,3.4440761427768365,3.4434106106214917,3.4427450294411535,3.446343909612135,3.4466152242038026,3.446886388189981,3.4471574015244792,3.447428264161053
2019-09-11,3.406720883105163,3.4060630965978413,3.405405261437982,3.404747377688031,3.4040894454104795,3.4034314646677633,3.4069892483278204,3.4072574647104474,3.4075255322073876,3.407793450772976,3.4080612203614975
2019-09-12,3.4179641863497343,3.417304228929847,3.4166442226968528,3.415984167713404,3.415324064042197,3.4146639117458744,3.4182334372661956,3.418502538851406,3.418771491059557,3.419040293844834,3.4193089471613702
2019-09-16,3.4179641863497343,3.417304228929847,3.4166442226968528,3.415984167713404,3.415324064042197,3.4146639117458744,3.4182334372661956,3.418502538851406,3.418771491059557,3.419040293844834,3.4193089471613702
2019-09-17,3.3448827152600193,3.3442368687718074,3.3435909745141896,3.342945032548479,3.3422990429360313,3.34165300573815,3.345146209166754,3.345409556935175,3.3456727585204544,3.345935813877757,3.346198722962196
2019-09-18,3.333639412015448,3.3329957364398015,3.3323520132553184,3.331708242523106,3.3310644243043135,3.3304205586600384,3.3339020202283782,3.3341644827942165,3.334426799668285,3.334688970805899,3.3349509961623234
2019-09-19,3.384234276616019,3.3835808319338287,3.3829273389202386,3.3822737976372843,3.381620208147043,3.3809665705115397,3.3845008704510686,3.38476731642853,3.385033614503048,3.38529976462926,3.3855657667617516
2019-09-20,3.3729909733714476,3.3723396996018224,3.3716883776613673,3.3710370076119114,3.370385589515325,3.369734123433428,3.373256681512693,3.3735222422875717,3.373787655650878,3.374052921557402,3.3743180399618784
2019-09-23,3.3336394120154473,3.332995736439801,3.332352013255318,3.3317082425231055,3.331064424304313,3.330420558660038,3.3339020202283782,3.3341644827942165,3.3344267996682846,3.334688970805899,3.334950996162323
2019-09-24,3.3729909733714476,3.3723396996018224,3.3716883776613673,3.3710370076119114,3.370385589515325,3.369734123433428,3.373256681512693,3.3735222422875717,3.373787655650878,3.374052921557402,3.3743180399618784
2019-09-25,3.34396913001065,3.3433234599219945,3.3426777420769795,3.3420319765369024,3.3413861633631017,3.3407403026168643,3.3442325519494966,3.3444958277899444,3.344758957487176,3.345021940996371,3.345284778272654
2019-09-26,3.3471752365590786,3.346528947419523,3.3458826104778203,3.345236225795327,3.3445897934334403,3.3439433134535057,3.347438911059707,3.347702439321862,3.3479658213006824,3.3482290569513053,3.3484921462288115
2019-09-27,3.3375569169137935,3.3369124849269376,3.3362680052752975,3.335623478020053,3.3349789032224244,3.3343342809435814,3.337819833729075,3.338082604726109,3.338345229860163,3.3386077090865025,3.3388700423603375
2019-09-30,3.3183202776232243,3.317679559941768,3.3170387948702524,3.316397982469505,3.315757122800393,3.3151162159237337,3.3185816790678127,3.318842935534604,3.3191040469791244,3.3193650133568973,3.3196258346233902
2019-10-08,3.310647805218772,3.310008568976212,3.309369285453166,3.308729954710321,3.308090576808403,3.3074511518080887,3.310908602262579,3.3111692546637994,3.3114297623780633,3.3116901253609963,3.3119503435681694
2019-10-09,3.3291329115231476,3.328490106084892,3.327847253102158,3.3272043526359716,3.3265614047473977,3.325918409497453,3.329395164735464,3.329657272497577,3.329919234764869,3.330181051492719,3.3304427226364486
2019-10-10,3.345544130101079,3.344898155903621,3.34425213392731,3.343606064233473,3.342959946883477,3.342313781938638,3.345807676110921,3.3460710759535512,3.346334329584133,3.346597436957824,3.3468603980297273
2019-10-11,3.3619352474489057,3.3612861083734895,3.360636921285134,3.359987686245465,3.3593384033161517,3.3586890725588097,3.3622000846727937,3.3624647750133407,3.36272931842549,3.362993714864179,3.363257964284291
2019-10-14,3.3970163109005465,3.3963603981999957,3.3957044369855005,3.395048427319331,3.3943923692637985,3.3937362628811627,3.3972839116432927,3.3975513639700017,3.397818667835147,3.3980858231931963,3.398352829998562
2019-10-15,3.353895399300761,3.353247812598966,3.352600177999051,3.3519524955624953,3.35130476535082,3.3506569874254937,3.3541596031837586,3.3544236605346764,3.3546875713085664,3.354951335460474,3.3552149529453894
2019-10-16,3.3485619525823638,3.347915395688824,3.3472687909733327,3.3466221384972723,3.345975438322065,3.3453286905090827,3.348825736321867,3.3490893737623093,3.3493528648588144,3.3496162095664985,3.349879407840424
2019-10-17,3.342389088896027,3.3417437238895196,3.3410983111492176,3.34045285073639,3.3398073427123465,3.3391617871383446,3.3426523863667708,3.3429155378081465,3.343178543175361,3.3434414024236134,3.3437041155080487
2019-10-18,3.34554824682504,3.344902271832704,3.3442562490614565,3.3436101785726247,3.342964060427575,3.3423178946876244,3.3458117931591778,3.346075193325923,3.3463384472804414,3.3466015549778887,3.3468645163733677
2019-10-21,3.3519198141142037,3.3512726088681615,3.3506253557522125,3.3499780548278024,3.349330706156413,3.348683309799479,3.352183862370023,3.3524477641800754,3.3527115194994406,3.35297512828319,3.35323859048634
2019-10-22,3.3589518137242336,3.358303250704948,3.3576546397153293,3.357005980816952,3.356357274071427,3.3557085195403173,3.359216415927443,3.3594808713776563,3.3597451800298592,3.3600093418390293,3.360273356760088
2019-10-23,3.3448951714348905,3.3442493225415793,3.3436034258786824,3.3429574815075176,3.3423114894894366,3.3416654498857454,3.345158666322864,3.345422015071978,3.3456852176374063,3.3459482739743147,3.3462111840378137
2019-10-24,3.3544011881243465,3.3537535037623454,3.3531057714949997,3.3524579913838015,3.3518101634902777,3.3511622878759075,3.3546654318509757,3.354929529023426,3.3551934795967444,3.355457283525969,3.3557209407660826
2019-10-25,3.3631105988032584,3.362461232785193,3.3618118187374013,3.3611623567215347,3.36051284679928,3.3598632890322757,3.3633755286157205,3.363640311493489,3.363904947391494,3.364169436264656,3.364433778067842
2019-10-28,3.3580466529184543,3.357398264672091,3.3567498284683213,3.356101344368704,3.355452812434833,3.3548042327282532,3.358311183817412,3.358575568002921,3.3588398054299784,3.3591038960535733,3.35936783982864
2019-10-29,3.339049436770305,3.3384047166003374,3.3377599487442695,3.3371151332633118,3.3364702702187086,3.335825359671658,3.339312471159183,3.339575359664602,3.3398381022418153,3.340100698846066,3.340363149432543
2019-10-30,3.3297175955496368,3.329074677217699,3.328431711332932,3.327788697956375,3.3271456371491017,3.326502528972139,3.329979894820572,3.330242048615758,3.3305040568905717,3.3307659196003825,3.3310276367005045
2019-10-31,3.308706231230656,3.308067369876799,3.3074284612701823,3.3067895054714618,3.3061505025413247,3.3055114525404132,3.308966875326525,3.309227374864633,3.30948772980064,3.309747940090196,3.3100080056888976
2019-11-01,3.334427622427502,3.3337837946602935,3.3331399192729894,3.332495996326717,3.331852025882635,3.331208008001858,3.33469029273189,3.334952817354747,3.3352151962513874,3.3354774293771166,3.3357395166871857
2019-11-04,3.347206082308847,3.3465597872134416,3.345913444315447,3.345267053676225,3.3446206153571683,3.343974129419626,3.3474697592393574,3.347733289930044,3.3479966743360503,3.3482599124125105,3.3485230041145044
2019-11-05,3.3701816126385813,3.3695308813142133,3.3688801018591343,3.3682292743351283,3.3675783988040084,3.3669274753275453,3.370447099471788,3.3707124390613674,3.3709776313621553,3.371242676328978,3.3715075739166056
